reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
ac9b3d71-ba22-4229-9738-3bcfb86e07de,Cain Carl,https://play-lh.googleusercontent.com/a/ACg8ocIfRXLUn7lOcCBx-ky538Xo9RmkkviGDsEEv1Sax11VKTamxw=mo,"ini exchange udah bagus sebenarnya dari tampilan yang elegan dan simple, tolong di perhatikan lagi yang kurang itu chart time frame harus 24 jam real time dan spread jual beli nya jangan ketinggian asli udah bagus bgt soalnyaa ini floq , saya bisa prediksi bakal maju nih exchange tapi harus cepet berbenah nya dan dengerin. masukan",4,9,1.6.2,2025-12-04 16:58:53,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq.
Noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir.
Stay tuned dan terus support Floq, ya! 🚀",2025-12-04 17:03:27,1.6.2
5c0ae853-c345-41a5-bc9a-9d88f5ff1e8e,Billy Manzanares30,https://play-lh.googleusercontent.com/a-/ALV-UjWCL0JE3d1wdMXiTntXNbrTKcTqhpoX5APlVSK9UjgQyLuZca4,semoga aplikasinya ini bisa membuat teman teman yang ingin menabung bitcoin menjadi maju semua dan terimakasih telah memberikan akses untuk kita yang baru ingin memulai menabung bitcoin terimakasih semoga aplikasinya sukses dan maju terus .,5,22,1.6.2,2025-12-07 10:16:55,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫
Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.
Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2025-12-07 10:46:36,1.6.2
f5af056e-e72b-40ed-94d9-505c9b77e89d,ARief Iмам S,https://play-lh.googleusercontent.com/a-/ALV-UjUr02bnpEibVrlzAXW_c0uDWXmZ3UzPVL0R4npvb_Cw8petDcIP,"aplikasinya bagus, tampilannya simple, mudah dimengerti, ringan juga, tapi masih banyak yg harus di upgrade lagi, seperti pergerakan asset masih jauh dari realtime, jadi harga yang ada di floq sering tertinggal dari aplikasi realtime spt trading view atw coin marketcap, semoga dapat jadi masukan 🙏🏽",5,84,1.5.5,2025-10-31 11:39:17,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq.
Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir.
Stay tuned dan terus support Floq, ya! 🚀",2025-10-31 11:47:19,1.5.5
de131299-aa7e-4487-932a-97c3ad7ca6be,deden hendra,https://play-lh.googleusercontent.com/a/ACg8ocLf6ge6vssDprimV3C01kgwZT7P8kSXlSScv3eI-x5pl-HhnQ=mo,"saya kira ini bagus untuk investasi jangka panjang dengan pembelian kripto mulai Rp.1 ribu , hanya saja belum banyak pilihan pilihan kripto nya.dan belum banyak yang di listing..dan tambahkan lagi untuk deposit nya menggunakan QR.. supaya lebih simpel....",5,99,1.5.7,2025-11-19 10:13:56,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq.
Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir.
Stay tuned dan terus support Floq, ya! 🚀",2025-11-19 10:17:07,1.5.7
b59d2125-78c9-433b-9d1b-be514006f7ec,ravi Wijaya,https://play-lh.googleusercontent.com/a-/ALV-UjW4wgWIfVQuIw2xjGa9p0uGJRXApARG9EIHILVVdEXrfV2u2QcoIw,"sekarang makin aneh lagi, setiap isi saldo lewat koin crypto, atau transfer koin crypto, selalu di tolak oleh floq, dan uangnya hilang. di floq di tolak, di exchange atau hot wallet lainnya pun tidak kembali saldonya. .. pas awal rilis doang bagusnya nih floq",1,43,1.6.1,2025-11-28 15:50:56,"Hai! 👋
Maaf ya atas kendala yang kamu alami. Yuk, langsung hubungi tim support lewat Live Chat di aplikasi atau kamu bisa menghubungi kami melalui email customerservice@floq.id biar bisa kami bantu lebih cepat 💬
Kalau sudah teratasi, kami akan senang banget kalau kamu mau update review-nya 🌟
Makasih banyak atas dukungannya! 💛",2025-11-28 15:56:25,1.6.1
1534f442-cf63-4998-bcbf-4251f756359b,Squidward Tentacles,https://play-lh.googleusercontent.com/a-/ALV-UjWh5BkAhoaMH2XRhlkk6YG9gypBjwwXHQITXqCCya30nO8WvpA,"Floq sangat menerima transaksi crypto dan mengirim transaksi crypto. Akan lebih baik jika Ditambahkan Fitur Limit Order, chart tradingview lengkap, dan chart wallet",5,1,1.6.1,2025-11-27 18:30:26,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq.

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir.
Stay tuned dan terus support Floq, ya! 🚀",2025-11-27 21:05:39,1.6.1
71ce2862-5f65-4953-afd2-b2e4342ed1e4,Snurhalizah,https://play-lh.googleusercontent.com/a/ACg8ocJIgm8x_xpTccQuAi2cVw0zp_O7AxVAkqDEQTW--7QFL7s2GA=mo,"aku kecewa banget sama floq, cuma 2 hari aku gak buka floq tiba-tiba aku di suruh login/daftar padahal aku udah punya akun sendiri udah punya porto juga padahal udah melakukan segala keamanan, aku kira floq itu bagus ternyata jauh dari kata bagus",1,9,1.6.1,2025-12-02 23:04:02,"Hai! 👋
Maaf ya atas kendala yang kamu alami. Yuk, langsung hubungi tim support lewat Live Chat di aplikasi atau kamu bisa menghubungi kami melalui email customerservice@floq.id biar bisa kami bantu lebih cepat 💬

Kalau sudah teratasi, kami akan senang banget kalau kamu mau update review-nya 🌟
Makasih banyak atas dukungannya! 💛",2025-12-02 23:07:57,1.6.1
6f8ad76c-873f-4b8e-acb2-5f5aafcfbd34,Lisan,https://play-lh.googleusercontent.com/a-/ALV-UjUjK-QTg_R7bEwvg5HC5pGnHhKXMW37VAoKspofL2elKpeAVrke,"bagus sejauh ini, depo minimal bisa kecil banget sampe 10.000. saran aj, adain fitur widget layar HP, kyk statistik dan lain lain.",4,2,1.6.1,2025-11-28 16:53:14,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq.
Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir.
Stay tuned dan terus support Floq, ya! 🚀",2025-11-28 17:01:57,1.6.1
0873f879-4e00-45c7-962b-44fe33eef87e,Iya In,https://play-lh.googleusercontent.com/a-/ALV-UjUf6P6wafHWl0bCRbybOC-TVCNg6hENgEsHrqm0-AJ3M_2PG_H1,"Saya minta apk ini tolong di update soal +- setiap koin , jadi kita tahu +- nyaa, tidak satu hari riset lagi +- nya, tapi setiap hari ada jadi tau +- nyaa. makasih",4,5,1.6.1,2025-11-25 16:08:21,"Hai! 👋
Terima kasih banyak untuk review positifnya! Senang banget tahu kamu suka dengan aplikasi Floq.
Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir.
Stay tuned dan terus support Floq, ya! 🚀",2025-11-25 16:20:31,1.6.1
00c69a61-ce6b-4ad1-814e-741dcf3d97d5,Nadifatun Nadhor,https://play-lh.googleusercontent.com/a-/ALV-UjU8pMPZ04NGDNQMthT-gQ0_wJpyfR8odKdqBg2FIRbvzz4sQx4I,"aplikasi ini beneran jadi aplikasi trading bitcoin yang simple dan cocok banget buat pemula kayak aku. Tampilannya simple, fitur-fiturnya nggak ribet, dan cara pakainya mudah dimengerti. Cocok buat yang mau mulai trading tapi sering pusing lihat grafik yang rumit #AplikasiCrypto",5,6,1.5.5,2025-11-02 18:16:51,"Halo! Wah, terima kasih udah kasih rating bagus buat kami!
Seneng deh bisa jadi bagian dari perjalanan kamu di dunia kripto bareng FLOQ 💫

Butuh bantuan atau mau ngobrol? Tim kita siap sedia di Live Chat aplikasi!
Semoga harimu seceria pesan yang kamu kirim tadi ya ✨",2025-11-03 09:09:31,1.5.5
