reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
91031f6f-5a00-403c-b463-b979a39d7353,Leli Sendu,https://play-lh.googleusercontent.com/a/ACg8ocK3miATrUpRzL_JFsP93pls3zgZmaFCUOEqlNCd8ckoIf91tQ=mo,"Bisa pakai reff PROMO saat baru daftar,Tampilan sederhana dan mudah di pahami. Deposit juga mudah bisa transfer bank (VA) ataupun e-wallet seperti dana, gopay. Pilihan koin/token juga banyak. Ada fitur edukasi cocok untuk yang baru belajar crypto dan blockchain. Ada komunitas dan banyak event nya juga. Pokok nya the best deh aplikasi nya, semoga kedepan nya aplikasi floq lebih berkembang lagi.top pokoknya semakin di depan.",5,2,1.15.1,2026-06-28 14:44:04,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2026-06-28 15:15:12,1.15.1
26d439b0-e360-489d-b3f3-08db78ad95de,NDMMFF,https://play-lh.googleusercontent.com/a-/ALV-UjWZkop2S0-EN-j7zCbgLXX3ZvDd5w8LttUqGZABC7iYFMeW8YjF,"ui nya bagus, simpel buat pemula. Sedikit masukan buat developer, tolong adain pilihan display harga dalam USD ya. Soalnya kalau mantau BTC biasa pakai patokan USD, agak ribet kalau harus konversi manual dari Rupiah terus. Ditunggu update-nya",4,0,1.15.2,2026-07-01 09:39:14,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2026-07-01 10:06:24,1.15.2
aacc1e21-9497-4dcf-9fe4-13e026b5fb67,Caca Gesang,https://play-lh.googleusercontent.com/a-/ALV-UjXQiX4wBnfAzsIGbGowIOQq09XXCyd1vEOpnvlQ5W02KA4kS2Y,"Bagus pakai reff PROMO saat mendaftar,Vlog enak buat lihat aset, tapi buat analisa masih kurang banget. Masalah utamanya: nggak ada chart yang proper. Sekarang user cuma bisa lihat harga, tapi nggak bisa baca tren. Minimal harus ada: - Candlestick + semua time frame (menit sampai tahunan) - Indikator (MA, RSI, MACD) - Tools garis (trendline, support/resistance) Kalau tetap kayak sekarang, Vlog cuma jadi “cek saldo”, bukan alat analisa. Kalau mau naik level, fitur chart itu wajib, terbaik sekali",5,5,1.14.4,2026-06-17 13:17:33,"Hai!
Terima kasih banyak untuk review positifnya! Senang banget tahu Kakak suka dengan aplikasi Floq.

Soal fitur Futures, noted banget ya! Tim kami terus berusaha mengembangkan fitur-fitur baru, jadi semoga bisa segera hadir.
Stay tuned dan terus support Floq, ya!",2026-06-17 13:36:40,1.14.4
ff2ace31-d3d4-48a2-8a79-41cee94081f3,FAZRI HAFIZ,https://play-lh.googleusercontent.com/a-/ALV-UjUcP5tGxJpLYmcePuJGLGXfuDbLtByUTRfGBh1D8IHisBcIv_dU,"Pengalaman di exchange floq ini enak banget nyaman, buat trade transaksi di apk ini emang the Best paling simple ga ribet. Tapi untuk kedepannya tolong tambahkan login biometrik sidik jari atau face id dan Juga tambahkan mode gelap nya biar pengguna dark mode nyaman",5,2,1.15.1,2026-06-26 07:55:01,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2026-06-26 08:04:33,1.15.1
b33e545e-917a-495b-9492-126ee12fbea1,Mardian Mardian,https://play-lh.googleusercontent.com/a/ACg8ocIjG1BWVa9b8nrGleQ1yPavtj68FW5tWYdHwwIKCjTv8f1zPQ=mo,"sumpah... ni aplikasi enak banget.... saya mohon sekali kalian para developer untuk tidak membuat fitur fitur yang aneh, yang akan membuat kinerja aplikasi ini menurun... karena banyak sekali saya lihat apk lain yang semakin lama malah semakin buruk... dan saya rasa seperti ini saja sudah cukup🙏... oh iya... ada sedikit saran... kalau bisa, pisahkan antara nominal uang yang ditop ap dan aset... soalnya agak bisa memudahkan para pengguna saat top ap..",5,0,1.15.1,2026-06-24 12:41:23,"Hai Kak! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review Kakak tadi~ ✨",2026-06-24 12:45:34,1.15.1
66e95bf9-6400-49d4-ab1d-7f841b64f20b,Bagus syah Putra,https://play-lh.googleusercontent.com/a-/ALV-UjU4wxDacVudPDWGeaqMf8oZhZV0_FIyZw3gqNThR94g2s6MUdY7,"apk nya bagus gampang di pakai. sama timnya tolong tingkatkan ke amananya contoh mau masuk apknya atau jual aset harus pakai kunci passkey, kalok bisa 3 tahap 1. sandi + sidik jari + fitur wajah 🙏🙏🙏",5,1,1.15.2,2026-07-02 02:59:20,,,1.15.2
b2d7a687-ee26-482a-b5dc-f0bc472f4855,Dewi Kumala,https://play-lh.googleusercontent.com/a-/ALV-UjXW2yOJmpWAdT3_2xa2y6Nz0zf0RGumj-X8q7-0_3z-uOoAoQI,"Bisa pakai reff PROMO saat baru daftar,Tampilan sederhana dan mudah di pahami. Deposit juga mudah bisa transfer bank (VA) ataupun e-wallet seperti dana, gopay. Pilihan koin/token juga banyak. Ada fitur edukasi cocok untuk yang baru belajar crypto dan blockchain. Ada komunitas dan banyak event nya juga. Pokok nya the best deh aplikasi nya, semoga kedepan nya aplikasi floq lebih berkembang lagi.",5,2,1.14.4,2026-06-19 12:01:07,"Haiii, makasih banyak udah sempetin kasih review! 🌟
Kita seneng banget bisa nemenin perjalanan kamu bareng FLOQ
Kalau nanti ada yang bikin bingung, pengen tanya-tanya, atau cuma mau say hi, langsung aja ke Live Chat ya!
Semoga hari kamu secerah semangatnya ✨",2026-06-20 06:39:27,1.14.4
dbc75d12-b70c-4f53-b851-a5730dd4acfc,Deki Rima,https://play-lh.googleusercontent.com/a-/ALV-UjU6BRNP_L_jq7jzKytTkOtAPOJf2bjSPdPfIhPFRmznD-dCf2c,"Yuk isi reff PROMO saat daftar,InvestasiKripto Alasan saya dan kalian juga harus berinvestasi menggunakan FLOQ adalah 1. Tampilan dan fitur yang Sangat simpel dan mudah dipahami . buat kalian dan saya yang masih awam banget soal crypto ini sangat membantu karena biasanya exchange lain pakai tampilan yang ribet dan bahasa yang agak teknis, tapi kalau FLOQ semua nya serba simple dan mudah dipahami. dan biaya deposit gratis pakai VA dan support all banks dan yang paling enaknya zero fee alias gada.",5,0,1.14.4,2026-06-21 09:14:06,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan.
Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.
Stay happy dan semoga harimu semanis review kamu tadi.",2026-06-21 20:10:24,1.14.4
3732bfe0-f28b-4adf-8f9d-3c50828cc359,Evha Family,https://play-lh.googleusercontent.com/a/ACg8ocJuTj1VgnWrYTmVPHMJC4MxHnO3yguLoM5tjP_mBKpRbofiTA=mo,"Yuk isi reff PROMO saat daftar,InvestasiKripto Alasan saya dan kalian juga harus berinvestasi menggunakan FLOQ adalah 1. Tampilan dan fitur yang Sangat simpel dan mudah dipahami . buat kalian dan saya yang masih awam banget soal crypto ini sangat membantu karena biasanya exchange lain pakai tampilan yang ribet dan bahasa yang agak teknis, tapi kalau FLOQ semua nya serba simple dan mudah dipahami. dan biaya deposit gratis pakai VA dan support all banks dan yang paling enaknya zero fee alias gada.",5,0,1.14.4,2026-06-19 12:25:59,"Hai! Terima kasih banyak buat bintangnya!

Seneng banget bisa jadi bagian dari pengalaman kamu yang menyenangkan 💫
Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.
Stay happy dan semoga harimu semanis review kamu tadi~ ✨",2026-06-20 06:47:11,1.14.4
01f87cf5-da05-4d02-b3ce-c47af63b28de,Rashya qianu Rashya qianu,https://play-lh.googleusercontent.com/a/ACg8ocJ5uy52SrTcfjxhZnw64yNujP27eEWNWXbJRAkKyiBl0BybOQ=mo,Emang thebeast lah Floq udah murah lagi buat nyicil aset. cocok banget buat kita yang semisal punya uang di bawah 10rb. dan jg ui nya simple banget. tinggal beli aset yang mau kita beli langsung udah kebeli. dan jg masuknya gampang gak ribet kyak aplikasi lain. emang top lah. tinggal kasih fitur dark mode sih biar gak silau menurut ku,5,3,1.14.4,2026-06-13 02:30:49,"Hai! Terima kasih banyak buat bintangnya!
Seneng banget bisa jadi bagian dari pengalaman Kakak yang menyenangkan

Kalau nanti ada yang mau ditanyain, keluh kesah, atau sekadar butuh bantuan, langsung aja ke fitur Live Chat di aplikasi Floq.

Stay happy dan semoga harimu semanis review Kakak tadi",2026-06-13 02:35:28,1.14.4
